customer_id,avg_session_time,pages_per_session,cart_abandon_rate,return_rate,support_tickets,review_score,behavior_churn_signal,behavior_churn_signal_binaria,behavior_churn_signal_yes_no
cust000428,12.77,15,65.0,8.0,1,1.25,0,False,No
cust000429,15.83,21,46.0,3.0,10,4.98,0,False,No
cust000430,2.1,1,70.0,49.0,0,1.96,0,False,No
cust000431,3.7,8,12.0,15.0,2,1.4,0,False,No
cust000432,14.15,7,6.0,25.0,1,4.99,0,False,No
cust000433,16.47,18,62.0,15.0,3,3.5,0,False,No
cust000434,11.01,8,43.0,7.000000000000001,5,4.55,0,False,No
cust000435,9.55,20,19.0,18.0,0,2.66,0,False,No
cust000436,16.72,5,73.0,38.0,2,1.04,1,True,Yes
cust000437,8.91,6,48.0,1.0,1,2.04,0,False,No
cust000438,15.45,1,14.000000000000002,27.0,2,1.86,1,True,Yes
cust000439,1.23,8,24.0,49.0,9,4.21,0,False,No
cust000440,19.23,6,49.0,5.0,4,3.19,1,True,Yes
cust000441,9.63,24,84.0,5.0,6,2.95,0,False,No
cust000442,3.85,24,32.0,37.0,1,2.9,0,False,No
cust000443,8.14,25,39.0,23.0,5,4.14,0,False,No
cust000444,17.95,4,96.0,39.0,7,2.26,0,False,No
cust000445,14.07,20,44.0,13.0,0,4.36,0,False,No
cust000446,1.73,22,90.0,23.0,8,3.55,1,True,Yes
cust000447,13.53,21,90.0,32.0,0,3.46,1,True,Yes
cust000448,2.27,16,52.0,8.0,6,3.95,0,False,No
cust000449,10.73,4,68.0,2.0,7,1.34,0,False,No
cust000450,14.61,15,7.000000000000001,4.0,1,1.05,0,False,No
cust000451,19.17,11,74.0,18.0,9,2.19,1,True,Yes
cust000452,7.64,5,77.0,33.0,4,1.74,1,True,Yes
cust000453,4.31,19,10.0,33.0,8,4.06,0,False,No
cust000454,6.04,13,2.0,4.0,9,4.87,0,False,No
cust000455,6.61,15,77.0,31.0,8,2.53,0,False,No
cust000456,4.91,4,12.0,31.0,1,4.1,0,False,No
cust000457,13.23,21,53.0,2.0,8,4.87,0,False,No
cust000458,16.18,7,28.999999999999996,49.0,6,3.41,0,False,No
cust000459,12.07,8,75.0,41.0,6,3.63,1,True,Yes
cust000460,3.43,15,34.0,46.0,6,1.9,0,False,No
cust000461,8.07,4,43.0,22.0,5,3.45,0,False,No
cust000462,18.92,22,24.0,6.0,4,1.79,0,False,No
cust000463,17.85,5,65.0,14.000000000000002,10,4.26,0,False,No
cust000464,17.37,3,85.0,46.0,1,2.01,0,False,No
cust000465,15.35,3,46.0,42.0,6,3.91,1,True,Yes
cust000466,15.75,24,66.0,9.0,5,3.18,0,False,No
cust000467,19.71,18,94.0,2.0,0,1.66,0,False,No
cust000468,3.5,18,73.0,41.0,8,1.85,1,True,Yes
cust000469,10.61,4,84.0,37.0,6,3.17,1,True,Yes
cust000470,12.22,22,51.0,15.0,6,3.26,0,False,No
cust000471,14.09,24,87.0,32.0,0,4.04,0,False,No
cust000472,4.04,20,46.0,0.0,4,1.99,1,True,Yes
cust000473,14.8,19,99.0,5.0,8,2.61,1,True,Yes
cust000474,16.2,22,20.0,28.000000000000004,7,3.93,1,True,Yes
cust000475,12.7,4,19.0,18.0,5,4.14,0,False,No
cust000476,11.53,12,1.0,38.0,1,1.14,0,False,No
cust000477,15.17,19,20.0,48.0,3,2.47,0,False,No
cust000478,7.21,18,15.0,15.0,9,4.51,0,False,No
cust000479,19.93,21,37.0,22.0,8,3.89,1,True,Yes
cust000480,17.84,22,59.0,20.0,4,2.65,1,True,Yes
cust000481,14.22,9,0.0,31.0,4,2.42,0,False,No
cust000482,16.09,12,9.0,28.999999999999996,0,2.92,1,True,Yes
cust000483,13.2,5,6.0,28.999999999999996,9,3.25,0,False,No
cust000484,11.65,3,60.0,34.0,2,4.22,0,False,No
cust000485,6.13,1,83.0,25.0,1,1.31,0,False,No
cust000486,2.11,7,33.0,39.0,6,3.83,0,False,No
cust000487,15.98,11,52.0,22.0,2,1.59,0,False,No
cust000488,7.24,24,43.0,4.0,5,1.88,0,False,No
cust000489,12.37,19,74.0,50.0,9,4.73,1,True,Yes
cust000490,13.21,2,42.0,32.0,2,4.14,0,False,No
cust000491,3.25,20,41.0,42.0,0,2.54,0,False,No
cust000492,11.87,9,59.0,9.0,7,2.45,0,False,No
cust000493,7.36,16,3.0,1.0,9,4.33,0,False,No
cust000494,6.19,9,52.0,15.0,3,4.76,0,False,No
cust000495,5.93,4,43.0,44.0,5,4.37,0,False,No
cust000496,4.54,10,80.0,23.0,10,2.93,0,False,No
cust000497,3.54,16,8.0,36.0,8,2.99,0,False,No
cust000498,9.3,2,73.0,38.0,3,1.64,1,True,Yes
cust000499,12.59,20,14.000000000000002,38.0,0,3.63,1,True,Yes
cust000500,19.18,10,7.000000000000001,3.0,3,2.13,0,False,No
cust000501,5.97,25,25.0,45.0,4,2.0,1,True,Yes
cust000502,6.17,4,76.0,22.0,0,4.11,0,False,No
cust000503,2.24,14,49.0,2.0,2,1.25,1,True,Yes
cust000504,18.22,18,14.000000000000002,27.0,3,2.64,0,False,No
cust000505,7.6,22,90.0,1.0,5,3.66,1,True,Yes
cust000506,19.3,24,56.00000000000001,47.0,0,1.21,1,True,Yes
cust000507,8.96,15,26.0,37.0,1,4.93,0,False,No
cust000508,5.87,19,65.0,10.0,6,3.26,0,False,No
cust000509,9.81,23,97.0,30.0,10,2.4,1,True,Yes
cust000510,3.17,4,15.0,11.0,6,2.0,1,True,Yes
cust000511,17.16,11,56.00000000000001,26.0,2,1.46,0,False,No
cust000512,17.34,20,72.0,3.0,7,3.83,0,False,No
cust000513,11.33,12,8.0,23.0,1,2.94,0,False,No
cust000514,4.15,4,95.0,42.0,3,3.68,1,True,Yes
cust000515,9.78,13,41.0,33.0,8,3.18,1,True,Yes
cust000516,2.18,10,51.0,40.0,5,2.84,1,True,Yes
cust000517,1.99,25,79.0,10.0,2,2.03,1,True,Yes
cust000518,4.13,21,33.0,38.0,1,3.08,0,False,No
cust000519,4.89,7,88.0,44.0,5,4.48,1,True,Yes
cust000520,5.54,21,45.0,49.0,2,4.09,1,True,Yes
cust000521,1.52,5,7.000000000000001,23.0,4,4.64,1,True,Yes
cust000522,11.24,20,50.0,5.0,2,3.63,0,False,No
cust000523,16.62,21,38.0,39.0,1,4.86,0,False,No
cust000524,4.87,25,52.0,14.000000000000002,10,4.17,0,False,No
cust000525,11.97,25,63.0,40.0,9,2.58,0,False,No
cust000526,18.39,15,53.0,8.0,10,3.78,0,False,No
cust000527,16.07,19,32.0,43.0,10,4.62,0,False,No
cust000528,6.26,20,98.0,7.000000000000001,5,1.81,0,False,No
cust000529,4.5,21,89.0,33.0,5,1.61,1,True,Yes
cust000530,9.37,3,62.0,4.0,7,4.53,0,False,No
cust000531,16.27,10,51.0,48.0,4,2.67,0,False,No
cust000532,19.7,12,67.0,32.0,8,1.66,1,True,Yes
cust000533,17.76,15,43.0,8.0,7,1.05,1,True,Yes
cust000534,11.64,12,53.0,36.0,4,4.56,1,True,Yes
cust000535,2.51,3,73.0,9.0,9,4.43,1,True,Yes
cust000536,16.56,13,54.0,36.0,7,2.26,0,False,No
cust000537,9.95,24,82.0,23.0,0,2.43,1,True,Yes
cust000538,10.39,19,83.0,17.0,10,1.7,1,True,Yes
cust000539,14.53,20,83.0,5.0,7,1.96,1,True,Yes
cust000540,3.7,2,35.0,23.0,7,4.0,1,True,Yes
cust000541,13.37,11,62.0,18.0,1,4.37,0,False,No
cust000542,9.95,6,98.0,32.0,0,1.51,1,True,Yes
cust000543,13.85,15,33.0,34.0,7,1.28,0,False,No
cust000544,4.32,20,86.0,11.0,2,4.35,1,True,Yes
cust000545,6.31,10,64.0,35.0,6,3.05,0,False,No
cust000546,6.8,11,21.0,2.0,10,2.22,0,False,No
cust000547,13.41,21,94.0,44.0,10,4.06,0,False,No
cust000548,15.98,11,66.0,13.0,1,4.63,0,False,No
cust000549,13.74,13,56.00000000000001,6.0,4,2.79,1,True,Yes
cust000550,9.75,22,86.0,27.0,9,2.52,0,False,No
cust000551,19.56,11,11.0,21.0,1,1.17,0,False,No
cust000552,15.06,5,92.0,14.000000000000002,5,4.43,0,False,No
cust000553,6.55,21,91.0,38.0,10,4.22,0,False,No
cust000554,1.34,20,96.0,36.0,1,2.22,1,True,Yes
cust000555,16.76,13,28.000000000000004,44.0,10,1.45,0,False,No
cust000556,14.37,5,54.0,5.0,10,1.97,0,False,No
cust000557,1.24,24,47.0,15.0,10,3.39,0,False,No
cust000558,6.65,3,30.0,37.0,10,1.19,0,False,No
cust000559,18.16,17,85.0,33.0,5,3.37,1,True,Yes
cust000560,17.95,10,19.0,4.0,2,1.96,0,False,No
cust000561,16.1,11,3.0,28.999999999999996,7,4.98,0,False,No
cust000562,17.26,5,52.0,3.0,2,4.33,1,True,Yes
cust000563,12.38,4,11.0,5.0,8,4.64,0,False,No
cust000564,13.71,24,83.0,44.0,8,3.29,1,True,Yes
cust000565,10.83,11,43.0,16.0,9,2.74,1,True,Yes
cust000566,15.7,13,60.0,45.0,2,2.77,0,False,No
cust000567,12.53,23,63.0,30.0,9,3.81,0,False,No
cust000568,5.51,6,51.0,5.0,7,2.54,1,True,Yes
cust000569,10.27,12,65.0,48.0,10,3.4,0,False,No
cust000570,15.13,15,51.0,32.0,9,1.28,0,False,No
cust000571,5.83,24,36.0,24.0,7,1.18,1,True,Yes
cust000572,3.66,8,28.000000000000004,49.0,4,2.33,0,False,No
cust000573,10.16,16,20.0,31.0,3,2.12,1,True,Yes
cust000574,4.93,19,52.0,0.0,7,1.03,0,False,No
cust000575,5.16,10,4.0,5.0,6,2.36,0,False,No
cust000576,16.25,14,56.99999999999999,26.0,2,2.17,0,False,No
cust000577,18.7,20,40.0,4.0,2,3.47,0,False,No
cust000578,3.16,2,35.0,25.0,10,4.5,0,False,No
cust000579,10.38,12,70.0,50.0,8,1.53,0,False,No
cust000580,6.22,23,39.0,21.0,8,2.64,0,False,No
cust000581,18.24,10,71.0,30.0,1,2.24,0,False,No
cust000582,16.65,9,96.0,41.0,7,1.01,0,False,No
cust000583,13.09,5,5.0,13.0,6,1.24,1,True,Yes
cust000584,12.47,8,69.0,6.0,7,2.54,0,False,No
cust000585,9.67,1,37.0,6.0,6,2.68,1,True,Yes
cust000586,15.27,17,7.000000000000001,4.0,5,2.42,1,True,Yes
cust000587,18.89,3,67.0,34.0,5,2.45,1,True,Yes
cust000588,12.28,11,1.0,32.0,1,4.65,0,False,No
cust000589,12.64,21,87.0,36.0,5,1.48,0,False,No
cust000590,18.15,5,7.000000000000001,27.0,0,1.57,0,False,No
cust000591,1.22,16,42.0,15.0,2,2.94,0,False,No
cust000592,11.97,16,4.0,6.0,7,3.23,0,False,No
cust000593,7.52,3,73.0,33.0,0,4.38,1,True,Yes
cust000594,14.16,5,43.0,34.0,8,2.1,0,False,No
cust000595,6.82,20,79.0,22.0,8,4.19,1,True,Yes
cust000596,16.63,25,86.0,46.0,4,2.72,1,True,Yes
cust000597,7.06,4,57.99999999999999,19.0,0,3.4,1,True,Yes
cust000598,14.41,21,69.0,19.0,9,1.67,1,True,Yes
cust000599,9.18,4,14.000000000000002,45.0,7,2.38,0,False,No
cust000600,3.93,1,3.0,32.0,10,3.55,0,False,No
cust000601,7.47,8,7.000000000000001,20.0,2,2.24,0,False,No
cust000602,13.87,1,61.0,18.0,9,1.87,1,True,Yes
cust000603,19.77,19,45.0,34.0,6,1.56,1,True,Yes
cust000604,10.23,22,3.0,25.0,1,4.86,0,False,No
cust000605,8.3,12,4.0,2.0,1,2.55,0,False,No
cust000606,4.04,18,2.0,38.0,8,2.83,0,False,No
cust000607,6.5,17,90.0,6.0,8,4.82,1,True,Yes
cust000608,6.97,16,89.0,30.0,0,4.31,0,False,No
cust000609,19.7,12,28.999999999999996,48.0,4,2.56,0,False,No
cust000610,8.32,12,34.0,27.0,1,1.62,0,False,No
cust000611,11.52,24,54.0,38.0,10,4.33,0,False,No
cust000612,9.37,25,30.0,13.0,9,1.78,0,False,No
cust000613,2.1,11,34.0,14.000000000000002,2,4.87,1,True,Yes
cust000614,11.6,18,35.0,28.999999999999996,5,1.56,0,False,No
cust000615,9.44,6,63.0,24.0,10,2.61,0,False,No
cust000616,19.88,23,88.0,31.0,7,3.28,0,False,No
cust000617,12.79,5,20.0,20.0,1,1.16,0,False,No
cust000618,10.04,15,54.0,11.0,0,4.86,0,False,No
cust000619,18.28,2,72.0,27.0,3,4.48,0,False,No
cust000620,3.48,11,79.0,6.0,4,4.18,0,False,No
cust000621,6.24,18,88.0,47.0,7,1.6,1,True,Yes
cust000622,9.79,25,98.0,24.0,10,4.45,1,True,Yes
cust000623,12.19,12,38.0,14.000000000000002,0,1.81,0,False,No
cust000624,15.47,11,39.0,26.0,4,2.97,1,True,Yes
cust000625,11.97,12,87.0,49.0,6,2.63,0,False,No
cust000626,16.72,24,76.0,28.999999999999996,7,4.82,0,False,No
cust000627,4.81,13,11.0,43.0,5,2.76,0,False,No
cust000628,17.09,16,89.0,3.0,7,4.53,0,False,No
cust000629,9.52,17,51.0,31.0,4,4.71,0,False,No
cust000630,1.36,24,48.0,34.0,6,3.89,1,True,Yes
cust000631,14.16,20,13.0,15.0,2,2.43,0,False,No
cust000632,16.28,11,28.000000000000004,11.0,1,4.83,1,True,Yes
cust000633,1.17,22,100.0,34.0,4,4.31,1,True,Yes
cust000634,6.6,20,1.0,37.0,6,4.34,1,True,Yes
cust000635,15.07,15,14.000000000000002,38.0,5,4.08,0,False,No
cust000636,13.51,24,77.0,42.0,5,3.45,0,False,No
cust000637,2.68,14,49.0,4.0,4,2.63,0,False,No
cust000638,8.74,2,7.000000000000001,17.0,1,1.44,0,False,No
cust000639,16.36,13,95.0,4.0,5,4.82,0,False,No
cust000640,10.93,24,30.0,4.0,10,3.0,1,True,Yes
cust000641,16.1,1,71.0,3.0,2,1.29,0,False,No
cust000642,8.65,22,30.0,12.0,7,2.12,1,True,Yes
cust000643,16.27,3,93.0,20.0,3,4.62,0,False,No
cust000644,7.11,12,48.0,11.0,5,3.56,0,False,No
cust000645,19.6,19,60.0,18.0,0,3.59,0,False,No
cust000646,3.34,22,89.0,25.0,7,2.8,0,False,No
cust000647,12.13,12,62.0,4.0,7,3.73,0,False,No
cust000648,5.6,19,71.0,41.0,2,4.22,0,False,No
cust000649,11.5,13,52.0,7.000000000000001,5,4.1,0,False,No
cust000650,6.16,8,50.0,14.000000000000002,1,1.54,1,True,Yes
cust000651,12.96,6,5.0,37.0,7,2.27,0,False,No
cust000652,1.0,18,51.0,2.0,1,2.1,1,True,Yes
cust000653,14.43,9,6.0,42.0,7,1.02,1,True,Yes
cust000654,5.69,20,74.0,16.0,4,1.41,0,False,No
cust000655,7.84,16,27.0,42.0,3,2.25,1,True,Yes
cust000656,15.99,3,89.0,22.0,7,4.64,1,True,Yes
cust000657,8.17,23,96.0,4.0,7,3.75,0,False,No
cust000658,10.38,22,39.0,32.0,5,3.82,0,False,No
cust000659,1.08,23,17.0,36.0,1,3.67,0,False,No
cust000660,19.35,10,76.0,48.0,4,3.81,0,False,No
cust000661,6.66,23,11.0,39.0,10,3.58,1,True,Yes
cust000662,1.92,12,36.0,48.0,8,3.0,1,True,Yes
cust000663,9.22,7,46.0,10.0,2,2.47,1,True,Yes
cust000664,8.03,16,5.0,38.0,0,2.67,0,False,No
cust000665,16.62,19,85.0,11.0,5,3.63,0,False,No
cust000666,9.97,18,88.0,11.0,2,3.71,0,False,No
cust000667,12.55,3,30.0,7.000000000000001,1,3.61,0,False,No
cust000668,15.03,23,32.0,32.0,7,2.58,0,False,No
cust000669,14.55,25,20.0,45.0,6,2.15,0,False,No
cust000670,7.99,3,6.0,6.0,2,3.06,0,False,No
cust000671,6.08,21,84.0,1.0,1,2.52,1,True,Yes
cust000672,7.41,22,2.0,6.0,8,2.65,0,False,No
cust000673,10.36,25,40.0,27.0,8,3.38,0,False,No
cust000674,1.19,6,46.0,48.0,2,3.08,1,True,Yes
cust000675,13.87,2,31.0,39.0,1,4.09,0,False,No
cust000676,10.9,10,98.0,6.0,2,1.07,1,True,Yes
cust000677,15.63,23,81.0,6.0,3,2.06,1,True,Yes
cust000678,1.33,17,28.999999999999996,39.0,4,3.07,0,False,No
cust000679,7.61,9,37.0,0.0,3,2.2,0,False,No
cust000680,13.28,18,97.0,42.0,4,1.09,1,True,Yes
cust000681,18.07,10,78.0,39.0,9,2.83,0,False,No
cust000682,8.56,17,30.0,3.0,10,1.91,1,True,Yes
cust000683,5.69,19,48.0,37.0,2,2.9,0,False,No
cust000684,2.1,20,96.0,47.0,9,4.14,1,True,Yes
cust000685,19.84,19,54.0,48.0,0,1.3,0,False,No
cust000686,7.95,1,23.0,10.0,1,1.56,1,True,Yes
cust000687,12.83,21,78.0,28.999999999999996,9,1.59,1,True,Yes
cust000688,16.41,7,64.0,19.0,9,3.7,1,True,Yes
cust000689,5.94,21,35.0,46.0,0,2.16,0,False,No
cust000690,9.93,21,89.0,35.0,8,1.25,1,True,Yes
cust000691,3.8,10,1.0,32.0,7,2.79,1,True,Yes
cust000692,3.55,22,96.0,26.0,6,1.97,1,True,Yes
cust000693,10.51,3,68.0,4.0,0,2.1,1,True,Yes
cust000694,16.33,14,46.0,27.0,7,2.73,0,False,No
cust000695,1.83,11,17.0,22.0,9,1.84,1,True,Yes
cust000696,1.95,23,84.0,49.0,5,4.17,0,False,No
cust000697,17.22,12,24.0,48.0,6,1.79,1,True,Yes
cust000698,19.08,12,99.0,36.0,8,4.92,0,False,No
cust000699,11.82,11,26.0,22.0,3,3.37,0,False,No
cust000700,2.39,9,62.0,49.0,7,1.76,1,True,Yes
cust000701,16.06,4,91.0,47.0,0,4.84,1,True,Yes
cust000702,10.91,13,98.0,38.0,9,1.65,1,True,Yes
cust000703,10.06,6,72.0,12.0,5,3.56,0,False,No
cust000704,13.67,24,16.0,28.000000000000004,5,4.09,0,False,No
cust000705,10.48,6,1.0,0.0,7,2.43,0,False,No
cust000706,18.6,15,23.0,32.0,7,1.89,0,False,No
cust000707,7.11,16,85.0,36.0,0,1.38,1,True,Yes
cust000708,9.15,13,3.0,24.0,8,3.65,0,False,No
cust000709,3.25,8,28.999999999999996,20.0,3,4.68,0,False,No
cust000710,19.87,2,4.0,38.0,0,2.49,0,False,No
cust000711,8.46,20,75.0,46.0,10,4.8,0,False,No
cust000712,11.97,10,36.0,39.0,8,2.0,1,True,Yes
cust000713,11.72,4,36.0,33.0,6,1.96,1,True,Yes
cust000714,4.64,9,92.0,5.0,5,3.02,0,False,No
cust000715,5.2,12,4.0,2.0,0,1.7,0,False,No
cust000716,17.47,19,28.000000000000004,48.0,8,3.33,0,False,No
cust000717,9.3,18,57.99999999999999,26.0,4,4.04,1,True,Yes
cust000718,6.37,17,35.0,45.0,7,4.79,0,False,No
cust000719,17.96,9,42.0,39.0,9,2.91,0,False,No
cust000720,10.45,4,20.0,30.0,2,1.74,0,False,No
cust000721,7.3,13,86.0,10.0,5,1.28,0,False,No
cust000722,2.31,11,94.0,25.0,8,2.64,0,False,No
cust000723,16.41,25,84.0,17.0,2,3.77,1,True,Yes
cust000724,15.65,17,65.0,8.0,6,4.5,0,False,No
cust000725,11.24,2,28.000000000000004,21.0,0,1.15,1,True,Yes
cust000726,3.43,11,77.0,0.0,7,2.67,0,False,No
cust000727,10.93,5,5.0,49.0,9,1.9,0,False,No
cust000728,6.78,5,30.0,12.0,5,1.01,0,False,No
cust000729,14.86,11,97.0,11.0,2,3.65,0,False,No
cust000730,15.1,20,85.0,21.0,4,2.21,1,True,Yes
cust000731,7.18,17,71.0,41.0,8,1.73,1,True,Yes
cust000732,8.05,23,90.0,40.0,9,4.94,1,True,Yes
cust000733,15.33,1,39.0,30.0,5,3.64,0,False,No
cust000734,2.49,4,54.0,35.0,6,1.67,0,False,No
cust000735,15.83,24,57.99999999999999,48.0,10,1.17,1,True,Yes
cust000736,6.04,16,60.0,15.0,4,3.86,0,False,No
cust000737,15.42,25,10.0,26.0,9,3.04,0,False,No
cust000738,8.02,24,93.0,41.0,0,3.79,0,False,No
cust000739,14.57,6,46.0,46.0,8,3.78,0,False,No
cust000740,14.85,20,86.0,14.000000000000002,6,4.23,1,True,Yes
cust000741,4.71,22,35.0,17.0,3,4.91,1,True,Yes
cust000742,17.27,23,70.0,36.0,1,3.25,1,True,Yes
cust000743,18.99,15,50.0,19.0,5,1.65,1,True,Yes
cust000744,15.94,14,73.0,19.0,3,1.1,1,True,Yes
cust000745,16.94,25,1.0,35.0,9,4.88,0,False,No
cust000746,9.32,24,23.0,35.0,0,4.27,0,False,No
cust000747,11.38,17,97.0,3.0,3,3.02,0,False,No
cust000748,14.65,22,86.0,9.0,7,4.2,0,False,No
cust000749,11.5,11,40.0,7.000000000000001,2,4.46,0,False,No
cust000750,3.99,18,31.0,15.0,5,4.49,0,False,No
cust000751,13.78,22,80.0,13.0,10,3.5,0,False,No
cust000752,11.86,23,83.0,45.0,4,1.05,1,True,Yes
cust000753,13.81,7,5.0,27.0,3,2.15,1,True,Yes
cust000754,6.83,10,35.0,31.0,3,2.34,0,False,No
cust000755,14.92,10,40.0,3.0,4,4.14,0,False,No
cust000756,6.43,23,43.0,34.0,7,2.33,0,False,No
cust000757,2.08,12,37.0,47.0,8,3.57,0,False,No
cust000758,13.76,24,63.0,10.0,4,2.67,1,True,Yes
cust000759,15.27,19,10.0,14.000000000000002,10,2.11,0,False,No
cust000760,9.21,13,98.0,3.0,5,3.07,0,False,No
cust000761,4.41,5,97.0,6.0,4,2.61,1,True,Yes
cust000762,15.02,23,70.0,21.0,1,2.39,1,True,Yes
cust000763,8.55,15,26.0,10.0,10,2.93,0,False,No
cust000764,6.1,16,28.999999999999996,33.0,3,4.87,1,True,Yes
cust000765,12.47,18,8.0,4.0,4,4.81,0,False,No
cust000766,6.65,23,9.0,30.0,4,3.49,1,True,Yes
cust000767,13.32,20,27.0,1.0,9,4.86,0,False,No
cust000768,5.77,2,68.0,35.0,10,3.44,0,False,No
cust000769,6.95,8,27.0,30.0,10,4.46,1,True,Yes
cust000770,18.99,4,11.0,8.0,6,4.78,0,False,No
cust000771,14.99,16,88.0,10.0,1,3.35,0,False,No
cust000772,14.32,5,68.0,20.0,0,1.06,0,False,No
cust000773,12.08,6,25.0,23.0,6,4.83,0,False,No
cust000774,8.58,16,84.0,9.0,7,3.69,0,False,No
cust000775,19.56,25,10.0,0.0,4,2.73,0,False,No
cust000776,2.76,21,75.0,46.0,0,2.74,0,False,No
cust000777,5.92,3,43.0,36.0,10,1.04,0,False,No
cust000778,12.2,18,61.0,32.0,0,1.97,0,False,No
cust000779,14.57,6,9.0,10.0,6,4.51,0,False,No
cust000780,15.04,6,1.0,12.0,0,1.86,0,False,No
cust000781,6.15,13,25.0,3.0,7,2.84,1,True,Yes
cust000782,14.92,24,61.0,34.0,4,1.32,0,False,No
cust000783,19.08,1,84.0,40.0,4,4.29,0,False,No
cust000784,18.72,4,54.0,10.0,5,3.47,0,False,No
cust000785,15.11,21,74.0,26.0,8,1.27,0,False,No
cust000786,8.05,5,92.0,28.999999999999996,8,3.15,0,False,No
cust000787,6.11,7,37.0,45.0,1,3.67,0,False,No
cust000788,15.96,24,45.0,32.0,7,1.99,0,False,No
cust000789,14.4,23,43.0,22.0,2,3.6,1,True,Yes
cust000790,18.79,11,6.0,41.0,4,2.17,0,False,No
cust000791,9.43,25,2.0,15.0,3,3.01,1,True,Yes
cust000792,2.07,21,49.0,46.0,6,1.42,0,False,No
cust000793,15.52,17,41.0,33.0,5,2.04,1,True,Yes
cust000794,4.03,22,16.0,4.0,1,1.74,1,True,Yes
cust000795,13.62,5,88.0,41.0,7,3.74,0,False,No
cust000796,3.1,8,28.999999999999996,15.0,0,2.0,1,True,Yes
cust000797,10.79,8,54.0,18.0,7,2.42,0,False,No
cust000798,16.74,11,79.0,15.0,4,4.66,0,False,No
cust000799,19.1,19,33.0,18.0,0,3.02,1,True,Yes
cust000800,18.88,12,88.0,5.0,3,2.57,1,True,Yes
cust000801,11.51,4,50.0,10.0,7,4.44,0,False,No
cust000802,13.86,13,84.0,43.0,10,3.99,0,False,No
cust000803,9.35,23,61.0,8.0,4,3.69,0,False,No
cust000804,4.41,21,69.0,11.0,4,1.47,1,True,Yes
cust000805,4.14,8,0.0,36.0,3,3.93,0,False,No
cust000806,10.78,16,16.0,4.0,2,1.08,0,False,No
cust000807,4.15,20,89.0,12.0,5,2.42,1,True,Yes
cust000808,3.0,18,22.0,26.0,7,3.43,0,False,No
cust000809,5.66,22,6.0,20.0,3,1.94,0,False,No
cust000810,5.17,22,96.0,31.0,9,3.23,0,False,No
cust000811,8.9,3,43.0,27.0,8,3.79,0,False,No
cust000812,14.34,23,17.0,25.0,5,2.65,1,True,Yes
cust000813,17.54,19,63.0,27.0,1,1.46,1,True,Yes
cust000814,12.51,18,12.0,17.0,8,1.57,1,True,Yes
cust000815,14.15,18,21.0,20.0,2,4.58,1,True,Yes
cust000816,4.88,17,51.0,21.0,7,1.07,1,True,Yes
cust000817,16.06,7,7.000000000000001,24.0,9,3.24,0,False,No
cust000818,12.94,17,69.0,13.0,7,1.04,0,False,No
cust000819,14.75,15,54.0,42.0,2,4.29,0,False,No
cust000820,17.02,15,49.0,17.0,9,4.17,1,True,Yes
cust000821,9.57,15,18.0,43.0,10,4.53,0,False,No
cust000822,9.86,24,8.0,19.0,0,4.21,0,False,No
cust000823,18.13,1,20.0,3.0,3,4.51,0,False,No
cust000824,8.4,2,54.0,48.0,6,1.27,1,True,Yes
cust000825,13.32,3,7.000000000000001,19.0,8,4.22,0,False,No
cust000826,9.24,3,100.0,28.000000000000004,7,2.28,1,True,Yes
cust000827,5.18,14,35.0,19.0,2,1.27,0,False,No
cust000828,8.02,25,46.0,36.0,10,3.63,0,False,No
cust000829,14.47,21,1.0,11.0,6,3.65,0,False,No
cust000830,10.2,13,1.0,40.0,7,4.09,0,False,No
cust000831,11.42,13,7.000000000000001,38.0,6,3.33,1,True,Yes
cust000832,15.86,22,75.0,40.0,8,3.07,1,True,Yes
cust000833,3.67,12,67.0,31.0,1,3.97,1,True,Yes
cust000834,4.23,18,19.0,45.0,6,4.0,0,False,No
cust000835,18.26,24,76.0,30.0,3,3.62,0,False,No
cust000836,17.89,25,57.99999999999999,32.0,0,1.63,0,False,No
cust000837,10.0,15,72.0,14.000000000000002,10,1.81,0,False,No
cust000838,6.96,14,24.0,11.0,8,2.7,0,False,No
cust000839,18.25,8,51.0,9.0,3,1.31,0,False,No
cust000840,14.23,5,38.0,41.0,4,3.64,1,True,Yes
cust000841,16.13,24,27.0,35.0,1,2.06,1,True,Yes
cust000842,18.84,22,64.0,16.0,6,2.08,0,False,No
cust000843,4.63,1,69.0,11.0,3,3.38,1,True,Yes
cust000844,6.03,4,66.0,41.0,9,4.11,1,True,Yes
cust000845,15.46,20,19.0,4.0,10,3.8,0,False,No
cust000846,8.0,2,43.0,2.0,3,2.04,0,False,No
cust000847,1.64,13,88.0,12.0,7,3.23,1,True,Yes
cust000848,1.74,7,67.0,16.0,0,4.59,1,True,Yes
cust000849,17.87,10,33.0,45.0,3,4.98,0,False,No
cust000850,16.68,24,84.0,12.0,9,3.31,0,False,No
cust000851,2.28,20,9.0,50.0,10,2.31,0,False,No
cust000852,15.22,8,81.0,43.0,4,4.99,0,False,No
cust000853,5.59,22,4.0,21.0,8,1.52,1,True,Yes
cust000854,1.43,10,36.0,39.0,4,3.26,1,True,Yes
cust000855,6.94,19,65.0,12.0,2,1.06,0,False,No
cust000856,15.52,14,62.0,38.0,8,1.16,1,True,Yes
cust000857,16.91,12,62.0,28.000000000000004,10,3.5,0,False,No
cust000858,17.42,17,59.0,28.999999999999996,5,4.96,0,False,No
